2,6353	2,4262	3,29433	3,00694	4,4603	-0,217114 	3916	3,65609	3,35327	4,96099	-0,195376 	3913	
4,81726	1,27868	4,31318	1,28124	4,49946	-0,21723 	4002	4,83118	1,28522	4,99921	-0,19186 	4001	
4,17026	1,40925	4,26304	1,42096	4,49363	-0,217234 	4074	3,06978	1,00302	3,22949	-0,0271808 	4200	
1,55385	2,39083	2,45493	3,81587	4,53735	-0,217025 	3903	2,71119	4,20074	4,99968	-0,191816 	3903	
2,7636	2,85485	3,11895	3,23279	4,49208	-0,217233 	3931	3,44128	3,57194	4,95995	-0,195468 	3919	
3,46919	1,06857	4,19739	1,30672	4,39609	-0,216191 	4334	3,48719	1,00457	3,629	-0,129055 	4201	
1,32801	1,69921	2,72505	3,55193	4,47685	-0,217204 	3877	3,0573	3,94421	4,99037	-0,192693 	3894	
1,90469	1,39329	3,47457	2,54844	4,30897	-0,213444 	4201	4,03941	2,91561	4,98173	-0,193497 	3895	
4,10019	1,53471	4,19028	1,62218	4,49332	-0,217234 	4079	4,67766	1,7126	4,98131	-0,193535 	4005	
2,43095	2,34382	3,25103	3,10732	4,49718	-0,217232 	3913	3,56502	3,43642	4,9516	-0,196204 	665	
4,18601	2,22128	4,00476	2,03378	4,49159	-0,217233 	4001	4,41292	2,34908	4,9992	-0,19186 	3950	
1,75539	1,30877	3,61326	2,64103	4,47557	-0,217199 	3882	4,00893	2,95645	4,98118	-0,193547 	3892	
4,73901	1,31146	4,31142	1,24071	4,48639	-0,217228 	4001	4,80461	1,36726	4,99536	-0,192224 	4002	
3,3271	2,84994	3,40758	2,9291	4,49347	-0,217234 	3952	3,7788	3,24135	4,97852	-0,193792 	3932	
4,39634	1,92561	4,11666	1,78189	4,48576	-0,217227 	4001	4,56953	2,02019	4,99618	-0,192147 	3952	
3,26044	1,55956	3,94788	1,89357	4,37852	-0,215776 	4334	4,46348	2,13684	4,94861	-0,196465 	3913	
3,5981	2,93578	3,48405	2,84193	4,49613	-0,217233 	521	3,86736	3,15555	4,99139	-0,192598 	509	
4,20481	1,69547	4,17691	1,6568	4,4935	-0,217234 	4002	2,55907	1,01437	2,75278	0,137712 	4248	
2,41301	2,61664	3,04266	3,33759	4,51634	-0,217177 	3919	1,01224	1,07879	1,47933	0,673154 	4660	
4,78515	1,14796	4,36513	1,14976	4,51402	-0,217188 	4001	4,31688	1,00086	4,43139	-0,216812 	3850	
2,49895	2,66308	3,07113	3,27993	4,4933	-0,217234 	3919	3,53328	3,52999	4,99449	-0,192307 	3919	
2,23624	4,18998	2,05499	4,00248	4,4992	-0,21723 	4002	2,36313	4,40375	4,99774	-0,191999 	3948	
3,81942	2,7934	3,63504	2,64587	4,49601	-0,217233 	4001	4,03174	2,95087	4,99625	-0,19214 	3923	
3,85958	1,19794	4,28334	1,3435	4,4891	-0,217232 	4201	4,80166	1,37769	4,99539	-0,192221 	4006	
4,74389	1,07057	4,56151	1,07457	4,68638	-0,213312 	4001	4,2979	1,00777	4,41447	-0,216549 	4092	
4,92273	0,886065	1,11404	0,219165	1,13539	1301,24 	4007	4,92151	0,856671	4,99551	99999,8 	125	
4,15598	2,75067	3,75177	2,47471	4,49443	-0,217234 	4001	4,16856	2,75799	4,99834	-0,191943 	549	
4,6317	1,23869	4,34168	1,12344	4,48468	-0,217225 	4002	3,73503	1,03532	3,87586	-0,172877 	4127	
2,19388	3,81276	2,23898	3,89446	4,4922	-0,217233 	3955	2,49716	4,32935	4,99791	-0,191983 	3926	
1,79678	3,59407	1,99465	4,02881	4,49555	-0,217233 	3930	2,2439	4,46596	4,99799	-0,191975 	3919	
2,24906	1,02263	4,08498	1,86787	4,49177	-0,217233 	4201	2,28858	1,00166	2,49818	0,240146 	4363	
1,81985	4,09935	1,83309	4,10259	4,49349	-0,217234 	3969	2,02601	4,53851	4,97019	-0,19455 	3936	
2,84759	3,25998	2,95876	3,38267	4,49408	-0,217234 	3948	3,27873	3,76013	4,98885	-0,192836 	3931	
4,62621	1,0441	4,44383	1,0481	4,56576	-0,216671 	4001	4,65573	1,00314	4,76257	-0,209706 	3935	
2,03897	1,56124	3,58326	2,71193	4,4938	-0,217234 	3891	3,96041	3,052	4,99996	-0,191789 	3920	
1,16675	3,55028	1,41081	4,28679	4,51297	-0,217192 	3923	1,00595	3,09193	3,25145	-0,0337201 	4221	
2,91888	1,08114	3,53962	1,32174	3,77835	-0,157368 	4334	2,92888	1,00114	3,09526	0,0149636 	4287	
4,11667	2,13721	3,99965	2,04706	4,49306	-0,217234 	4003	4,42456	2,29749	4,98549	-0,193148 	509	
2,90777	1,80679	3,52635	2,18908	4,15057	-0,203896 	4334	1,59004	1,00853	1,88291	0,505432 	4499	
4,39207	1,95696	4,11258	1,81183	4,494	-0,217234 	4001	4,54389	2,05781	4,98814	-0,192902 	3951	
3,41487	1,99485	3,88188	2,25073	4,48718	-0,217229 	4248	4,2637	2,49168	4,93838	-0,197346 	3920	
3,11481	1,32998	3,77381	1,61917	4,1065	-0,20017 	4334	4,45191	1,90429	4,84208	-0,204788 	4003	
2,50749	2,90411	2,92567	3,40329	4,48797	-0,21723 	3925	3,27492	3,75936	4,98577	-0,193122 	3881	
2,64531	4,1286	2,40867	3,77984	4,48206	-0,21722 	4002	2,71356	4,19911	4,99959	-0,191824 	3944	
3,21455	1,46409	3,89302	1,77947	4,28043	-0,212163 	4334	4,30837	1,97922	4,74124	-0,210827 	4002	
2,31169	4,33638	2,10144	3,97118	4,49292	-0,217234 	4002	2,36244	4,4064	4,99975	-0,191809 	3960	
4,08823	1,4914	4,21703	1,54519	4,49121	-0,217233 	4086	4,69543	1,69646	4,9925	-0,192494 	4003	
2,45952	1,36268	3,93288	2,17423	4,49386	-0,217234 	190	4,32431	2,37672	4,93441	-0,197684 	3892	
4,6466	1,27305	4,34019	1,16	4,49254	-0,217234 	4001	4,81809	1,33042	4,9984	-0,191936 	4004	
2,44572	3,42688	2,5967	3,66761	4,4938	-0,217234 	3939	2,88827	4,04472	4,97009	-0,194559 	3925	
4,3264	1,84534	4,14747	1,72736	4,49281	-0,217234 	4001	4,57861	1,95383	4,97807	-0,193833 	540	
4,20432	1,83013	4,14574	1,72441	4,49007	-0,217232 	4001	4,56366	1,99859	4,9821	-0,193462 	3941	
3,5671	2,90136	3,54124	2,77079	4,4964	-0,217233 	4001	3,879	3,15474	4,9999	-0,191794 	3895	
3,0058	3,86043	2,74911	3,55451	4,49357	-0,217234 	4002	3,07756	3,94052	4,99991	-0,191794 	3958	
1,65297	2,9016	2,19848	3,9194	4,49389	-0,217234 	3911	2,44695	4,31032	4,95646	-0,195778 	4244	
1,03845	1	3,25764	3,02935	4,4485	-0,217013 	3872	1,00236	1,05464	1,45499	0,682688 	4747	
3,93869	1,89113	4,04438	1,96736	4,4975	-0,217232 	4077	4,46612	2,21039	4,98317	-0,193363 	3933	
1,4341	4,4877	1,34419	4,28645	4,49228	-0,217233 	4002	1,55212	4,7524	4,99944	-0,191838 	4005	
1,08142	2,32121	1,88872	4,06748	4,4846	-0,217225 	149	1,01132	2,36451	2,57171	0,209797 	4334	
2,36381	2,67538	2,94797	3,36068	4,47043	-0,217176 	3915	3,27759	3,72958	4,96512	-0,195007 	3912	
4,90771	0,999101	4,72646	1,00535	4,8322	-0,205461 	4002	4,88673	1,05174	4,99863	-0,191915 	3897	
4,83019	1,21924	4,32457	1,22893	4,4958	-0,217233 	4002	4,84674	1,22217	4,99846	-0,191931 	4001	
3,5356	2,188	3,82473	2,34659	4,48721	-0,217229 	3940	4,2208	2,61381	4,96459	-0,195055 	3927	
1,77798	3,87841	1,88357	4,08071	4,49444	-0,217234 	3942	2,07194	4,51961	4,9719	-0,194396 	412	
4,38267	1,3941	4,29433	1,32958	4,49545	-0,217233 	4000	3,1912	1,00167	3,34471	-0,0603111 	4169	
2,15275	2,08707	3,23735	3,077	4,46636	-0,217154 	3904	3,60439	3,41932	4,96824	-0,194727 	3878	
3,67843	1,32703	4,2255	1,52836	4,49342	-0,217234 	281	4,67749	1,68593	4,97205	-0,194382 	3937	
1,52712	2,25951	2,52339	3,77522	4,5409	-0,21699 	3894	2,68304	3,98637	4,80519	-0,207213 	3892	
3,11274	3,75636	2,86745	3,47101	4,50225	-0,217225 	4002	3,20274	3,83636	4,99752	-0,19202 	3954	
